Customer_ID,Customer_Name,Gender,DOB,City,Region_ID,Occupation,Income_Band,Customer_Segment,Join_Date
C001828,Customer 001828,Female,1995-04-01,Jaipur,R001,Self Employed,Very High,Retail,2021-08-13
C001829,Customer 001829,Female,1998-02-05,Hyderabad,R001,Business Owner,Medium,Retail,2025-06-12
C001830,Customer 001830,Male,2020-01-08,Chennai,R003,Government Employee,Low,Retail,2025-01-11
C001831,Customer 001831,Male,1979-08-16,Lucknow,R001,Self Employed,High,Retail,2023-08-28
C001832,Customer 001832,Male,1984-05-20,Jaipur,R003,Government Employee,Low,Retail,2019-11-29
C001833,Customer 001833,Male,2005-01-13,Bengaluru,R001,Consultant,Medium,Retail,2025-05-12
C001834,Customer 001834,Male,1979-07-22,Lucknow,R004,Finance,Medium,Retail,2022-08-15
C001835,Customer 001835,Female,1998-07-31,Chennai,R004,Engineer,Very High,Retail,2024-02-01
C001836,Customer 001836,Female,1994-11-19,Chennai,R005,Education,Medium,Retail,2020-04-28
C001837,Customer 001837,Female,2028-07-26,Chennai,R004,Other,High,Corporate,2025-03-07
C001838,Customer 001838,Female,2016-04-18,Hyderabad,R002,Engineer,Medium,Retail,2020-07-02
C001839,Customer 001839,Male,2010-06-18,Gurugram,R004,Other,Low,Retail,2018-01-26
C001840,Customer 001840,Female,2012-02-11,Gurugram,R003,Other,Medium,Premium,2018-04-24
C001841,Customer 001841,Male,1982-06-17,Pune,R006,Government Employee,Medium,Retail,2021-05-30
C001842,Customer 001842,Male,2026-12-31,Jaipur,R005,Education,Very High,Retail,2021-01-29
C001843,Customer 001843,Male,2012-03-03,Gurugram,R006,Finance,High,Retail,2018-12-13
C001844,Customer 001844,Male,2007-09-10,Bengaluru,R006,Self Employed,High,Retail,2023-09-02
C001845,Customer 001845,Male,1987-12-23,Ahmedabad,R002,Healthcare,Medium,Retail,2018-12-12
C001846,Customer 001846,Female,2019-07-17,Ahmedabad,R002,Consultant,Medium,Retail,2020-10-25
C001847,Customer 001847,Male,2013-12-18,Delhi,R001,Consultant,Medium,Retail,2018-01-14
C001848,Customer 001848,Male,2027-01-20,Kolkata,R003,Other,High,Premium,2021-01-27
C001849,Customer 001849,Male,2017-04-18,Lucknow,R006,Finance,High,Retail,2018-09-13
C001850,Customer 001850,Female,2014-08-03,Kolkata,R004,Consultant,High,Retail,2025-04-30
C001851,Customer 001851,Male,1986-07-30,Faridabad,R004,Education,High,Corporate,2020-01-06
C001852,Customer 001852,Male,1978-04-03,Ahmedabad,R001,IT Professional,Low,Premium,2019-03-05
C001853,Customer 001853,Male,2009-03-21,Ahmedabad,R004,Healthcare,High,Retail,2019-03-28
C001854,Customer 001854,Female,2012-10-26,Faridabad,R002,Finance,Medium,Premium,2019-06-18
C001855,Customer 001855,Male,2013-05-16,Mumbai,R004,Self Employed,Medium,Corporate,2022-04-18
C001856,Customer 001856,Female,1988-04-03,Bengaluru,R006,Healthcare,Medium,Retail,2018-11-24
C001857,Customer 001857,Female,2001-05-10,Mumbai,R004,Finance,High,Corporate,2022-06-26
C001858,Customer 001858,Male,1990-10-06,Delhi,R002,Other,Medium,Retail,2019-03-06
C001859,Customer 001859,Female,2021-10-26,Mumbai,R003,Education,Low,Retail,2018-07-20
C001860,Customer 001860,Female,2024-07-07,Lucknow,R006,Self Employed,Medium,Retail,2020-08-11
C001861,Customer 001861,Male,1982-09-19,Hyderabad,R003,Other,High,Retail,2023-11-26
C001862,Customer 001862,Male,1983-01-24,Faridabad,R002,Finance,High,Corporate,2019-02-16
C001863,Customer 001863,Male,2007-07-23,Delhi,R002,Government Employee,Medium,Retail,2018-05-09
C001864,Customer 001864,Male,1991-10-30,Hyderabad,R006,Business Owner,High,Corporate,2023-12-31
C001865,Customer 001865,Female,2006-02-09,Delhi,R005,Government Employee,Medium,Retail,2026-01-29
C001866,Customer 001866,Female,2029-03-17,Mumbai,R005,Finance,Medium,Retail,2023-06-06
C001867,Customer 001867,Male,2013-01-31,Ahmedabad,R004,Other,Medium,Corporate,2023-12-07
C001868,Customer 001868,Male,2003-08-22,Hyderabad,R006,Consultant,Medium,Retail,2021-05-29
C001869,Customer 001869,Male,2003-05-28,Jaipur,R006,Consultant,Low,Corporate,2023-01-22
C001870,Customer 001870,Female,2014-01-18,Delhi,R004,Education,High,Corporate,2022-06-01
C001871,Customer 001871,Male,1993-10-18,Kolkata,R005,IT Professional,High,Retail,2018-04-27
C001872,Customer 001872,Female,1995-11-02,Pune,R004,IT Professional,Medium,Retail,2026-02-23
C001873,Customer 001873,Female,2008-01-22,Jaipur,R003,Engineer,Low,Retail,2022-11-05
C001874,Customer 001874,Female,2027-08-20,Gurugram,R003,Business Owner,Medium,Corporate,2018-05-05
C001875,Customer 001875,Female,2018-11-21,Jaipur,R001,Healthcare,Low,Corporate,2023-03-24
C001876,Customer 001876,Male,1980-02-16,Chennai,R005,Other,Low,Retail,2023-09-04
C001877,Customer 001877,Male,2022-07-26,Chennai,R003,Education,High,Retail,2019-02-12
C001878,Customer 001878,Male,1996-09-01,Chennai,R001,Consultant,Medium,Retail,2020-06-27
C001879,Customer 001879,Female,2028-08-10,Bengaluru,R002,Other,Low,Retail,2023-11-11
C001880,Customer 001880,Female,1997-09-06,Ahmedabad,R006,Self Employed,Medium,Premium,2024-01-15
C001881,Customer 001881,Male,1983-10-10,Kolkata,R003,IT Professional,Very High,Retail,2021-05-27
C001882,Customer 001882,Female,2022-07-24,Pune,R001,Self Employed,Medium,Retail,2018-05-21
C001883,Customer 001883,Female,2015-02-16,Lucknow,R004,Education,Medium,Corporate,2025-05-18
C001884,Customer 001884,Female,2005-11-13,Hyderabad,R006,Healthcare,Medium,Retail,2022-06-23
C001885,Customer 001885,Male,2027-03-01,Jaipur,R001,Other,Low,Retail,2019-12-11
C001886,Customer 001886,Male,2003-03-09,Bengaluru,R003,Education,Very High,Retail,2022-04-07
C001887,Customer 001887,Male,2029-01-26,Hyderabad,R004,Self Employed,Low,Corporate,2020-04-06
C001888,Customer 001888,Female,2021-03-26,Bengaluru,R004,Consultant,High,Corporate,2024-09-11
C001889,Customer 001889,Male,2029-06-27,Mumbai,R001,Other,Low,Retail,2022-04-03
C001890,Customer 001890,Male,2014-12-02,Bengaluru,R001,Education,Medium,Retail,2020-12-07
C001891,Customer 001891,Male,1993-03-04,Mumbai,R003,Other,High,Corporate,2018-04-03
C001892,Customer 001892,Female,1996-09-30,Mumbai,R004,Education,High,Retail,2018-01-26
C001893,Customer 001893,Female,1984-12-21,Lucknow,R005,IT Professional,Medium,Retail,2018-06-14
C001894,Customer 001894,Female,1995-07-17,Gurugram,R001,Self Employed,Medium,Corporate,2019-03-24
C001895,Customer 001895,Female,2022-11-12,Pune,R005,Government Employee,Low,Retail,2026-01-08
C001896,Customer 001896,Female,2029-11-03,Lucknow,R005,IT Professional,Very High,Retail,2019-05-08
C001897,Customer 001897,Male,1979-04-16,Bengaluru,R004,Education,High,Corporate,2019-03-22
C001898,Customer 001898,Male,2006-06-21,Ahmedabad,R003,Other,Medium,Corporate,2019-10-30
C001899,Customer 001899,Female,1997-10-22,Mumbai,R005,Government Employee,Medium,Retail,2023-04-15
C001900,Customer 001900,Female,1996-05-11,Gurugram,R003,Finance,Medium,Retail,2020-02-19
C001901,Customer 001901,Male,2000-02-08,Gurugram,R001,Engineer,High,Corporate,2025-01-31
C001902,Customer 001902,Female,1984-03-30,Pune,R004,Healthcare,Medium,Retail,2021-05-24
C001903,Customer 001903,Female,1992-04-15,Bengaluru,R002,Healthcare,Medium,Premium,2020-11-20
C001904,Customer 001904,Female,2015-01-03,Jaipur,R004,Business Owner,High,Corporate,2026-03-19
C001905,Customer 001905,Female,2018-10-02,Pune,R002,Business Owner,Low,Retail,2024-12-19
C001906,Customer 001906,Female,1997-01-27,Jaipur,R006,Engineer,Medium,Corporate,2021-07-03
C001907,Customer 001907,Male,2009-07-23,Mumbai,R001,Education,Medium,Retail,2019-02-17
C001908,Customer 001908,Male,2018-04-17,Hyderabad,R003,Education,Medium,Retail,2020-06-19
C001909,Customer 001909,Female,1991-07-10,Kolkata,R001,Business Owner,Medium,Retail,2022-07-13
C001910,Customer 001910,Female,1995-11-13,Mumbai,R004,Engineer,Medium,Retail,2023-04-01
C001911,Customer 001911,Male,2008-06-03,Chennai,R002,Business Owner,Low,Corporate,2018-05-21
C001912,Customer 001912,Female,1978-09-11,Chennai,R006,Education,Low,Retail,2024-10-12
C001913,Customer 001913,Male,1978-10-05,Ahmedabad,R002,Education,Medium,Corporate,2024-09-28
C001914,Customer 001914,Female,2016-02-23,Pune,R004,Government Employee,Low,Corporate,2019-04-16
C001915,Customer 001915,Male,1983-03-09,Kolkata,R004,Business Owner,Low,Retail,2020-06-09
C001916,Customer 001916,Male,1989-04-23,Jaipur,R001,Government Employee,Medium,Retail,2025-05-27
C001917,Customer 001917,Female,1996-02-20,Delhi,R005,Education,Medium,Retail,2020-09-06
C001918,Customer 001918,Female,2008-07-25,Chennai,R002,Finance,High,Corporate,2021-06-22
C001919,Customer 001919,Male,1979-08-31,Kolkata,R004,Healthcare,Medium,Retail,2021-03-05
C001920,Customer 001920,Female,2016-11-15,Ahmedabad,R001,Engineer,High,Retail,2025-06-28
C001921,Customer 001921,Male,2024-09-22,Bengaluru,R005,Business Owner,Low,Retail,2025-07-31
C001922,Customer 001922,Female,1984-04-21,Faridabad,R003,Finance,High,Corporate,2021-04-30
C001923,Customer 001923,Female,1997-07-08,Kolkata,R004,Self Employed,High,Retail,2024-06-11
C001924,Customer 001924,Female,2008-08-31,Bengaluru,R005,Other,Medium,Corporate,2018-05-27
C001925,Customer 001925,Male,1994-02-27,Pune,R003,Education,Medium,Retail,2020-12-02
C001926,Customer 001926,Male,1985-01-30,Lucknow,R006,Healthcare,Medium,Retail,2023-07-14
C001927,Customer 001927,Female,2019-06-19,Bengaluru,R003,Self Employed,High,Retail,2018-12-31
C001928,Customer 001928,Male,2011-04-03,Pune,R001,Finance,Medium,Corporate,2022-06-15
C001929,Customer 001929,Female,1997-08-27,Mumbai,R002,Healthcare,Medium,Premium,2021-09-20
C001930,Customer 001930,Male,2005-08-24,Pune,R004,IT Professional,Very High,Retail,2021-04-19
C001931,Customer 001931,Female,2024-09-04,Jaipur,R005,Self Employed,High,Retail,2025-10-24
C001932,Customer 001932,Male,1981-07-02,Faridabad,R006,Other,High,Retail,2018-02-26
C001933,Customer 001933,Male,1980-07-07,Kolkata,R006,Government Employee,Low,Retail,2024-05-01
C001934,Customer 001934,Male,1981-01-25,Faridabad,R003,Finance,Medium,Retail,2025-12-14
C001935,Customer 001935,Male,1982-03-05,Hyderabad,R006,IT Professional,Medium,Retail,2019-10-17
C001936,Customer 001936,Male,2001-02-02,Lucknow,R002,Finance,Medium,Retail,2025-08-27
C001937,Customer 001937,Male,2022-03-20,Gurugram,R003,Government Employee,Medium,Corporate,2022-04-12
C001938,Customer 001938,Female,1999-11-26,Bengaluru,R004,Government Employee,Medium,Retail,2021-04-11
C001939,Customer 001939,Female,2004-09-08,Lucknow,R004,Engineer,High,Corporate,2023-07-30
C001940,Customer 001940,Male,2006-12-27,Kolkata,R006,Self Employed,Medium,Retail,2018-01-06
C001941,Customer 001941,Female,1988-07-26,Kolkata,R001,Finance,High,Retail,2023-08-26
C001942,Customer 001942,Male,1978-08-10,Bengaluru,R004,IT Professional,Medium,Retail,2020-02-07
C001943,Customer 001943,Female,2019-02-26,Ahmedabad,R004,Self Employed,Medium,Corporate,2025-11-06
C001944,Customer 001944,Female,2010-02-16,Hyderabad,R004,Education,Low,Retail,2024-03-22
C001945,Customer 001945,Female,2023-07-27,Bengaluru,R002,Business Owner,High,Corporate,2021-01-10
C001946,Customer 001946,Female,2004-03-27,Delhi,R005,Government Employee,Medium,Retail,2025-12-25
C001947,Customer 001947,Male,2010-02-26,Lucknow,R005,Education,High,Retail,2018-09-14
C001948,Customer 001948,Female,1979-10-03,Delhi,R006,Business Owner,Medium,Premium,2018-05-21
C001949,Customer 001949,Female,2022-08-12,Gurugram,R004,Government Employee,Medium,Premium,2020-06-20
C001950,Customer 001950,Female,2015-06-06,Lucknow,R005,Consultant,High,Corporate,2025-12-23
C001951,Customer 001951,Male,2029-09-13,Faridabad,R006,Finance,Low,Corporate,2023-10-31
C001952,Customer 001952,Female,2008-01-03,Mumbai,R004,Business Owner,Medium,Corporate,2019-09-30
C001953,Customer 001953,Male,2022-01-12,Lucknow,R005,Business Owner,Medium,Retail,2019-07-03
C001954,Customer 001954,Male,2015-01-19,Kolkata,R005,IT Professional,Very High,Retail,2024-12-24
C001955,Customer 001955,Female,2014-04-26,Pune,R006,Engineer,High,Premium,2022-01-27
C001956,Customer 001956,Male,2003-07-30,Delhi,R003,Finance,High,Corporate,2019-04-07
C001957,Customer 001957,Female,1979-08-06,Delhi,R006,Finance,Medium,Corporate,2021-11-12
C001958,Customer 001958,Female,2012-12-06,Chennai,R002,Education,Medium,Retail,2025-05-25
C001959,Customer 001959,Female,2003-02-11,Lucknow,R003,Government Employee,Low,Premium,2023-10-14
C001960,Customer 001960,Female,1989-02-26,Hyderabad,R003,Consultant,High,Retail,2021-08-28
C001961,Customer 001961,Female,1987-02-26,Jaipur,R005,Government Employee,Medium,Premium,2021-10-02
C001962,Customer 001962,Female,2027-07-17,Delhi,R001,Education,Medium,Corporate,2025-09-10
C001963,Customer 001963,Female,2007-07-08,Gurugram,R001,Consultant,High,Retail,2024-08-22
C001964,Customer 001964,Male,2011-09-28,Lucknow,R002,Government Employee,High,Retail,2024-09-03
C001965,Customer 001965,Male,1995-08-25,Kolkata,R004,Education,Low,Corporate,2019-06-05
C001966,Customer 001966,Female,2014-03-18,Jaipur,R005,Finance,High,Retail,2018-02-24
C001967,Customer 001967,Female,1992-11-11,Ahmedabad,R002,IT Professional,Low,Corporate,2018-02-01
C001968,Customer 001968,Male,1980-12-29,Pune,R003,Business Owner,Low,Retail,2025-12-22
C001969,Customer 001969,Female,1997-06-01,Lucknow,R005,Engineer,High,Retail,2025-01-21
C001970,Customer 001970,Male,2029-03-19,Mumbai,R003,Self Employed,Medium,Retail,2025-10-23
C001971,Customer 001971,Male,2009-04-22,Jaipur,R002,Other,Very High,Retail,2025-10-05
C001972,Customer 001972,Female,2002-11-13,Faridabad,R001,Healthcare,Medium,Retail,2018-12-19
C001973,Customer 001973,Female,2021-11-07,Ahmedabad,R002,Education,High,Corporate,2023-12-21
C001974,Customer 001974,Male,1995-07-22,Gurugram,R006,Healthcare,Medium,Corporate,2023-12-28
C001975,Customer 001975,Male,1997-02-05,Lucknow,R005,Government Employee,Medium,Retail,2024-11-01
C001976,Customer 001976,Female,2027-06-06,Lucknow,R005,Other,Very High,Retail,2024-02-24
C001977,Customer 001977,Female,2008-05-19,Jaipur,R004,Business Owner,Medium,Retail,2021-05-17
C001978,Customer 001978,Male,1999-10-03,Jaipur,R001,Government Employee,Low,Premium,2019-01-27
C001979,Customer 001979,Male,2002-12-18,Jaipur,R005,Business Owner,Low,Retail,2025-05-16
C001980,Customer 001980,Male,2012-06-02,Bengaluru,R001,Consultant,High,Retail,2024-12-05
C001981,Customer 001981,Female,1980-12-20,Pune,R005,IT Professional,Medium,Corporate,2022-12-25
C001982,Customer 001982,Female,1990-07-10,Faridabad,R001,Education,Medium,Premium,2022-01-26
C001983,Customer 001983,Female,2002-12-23,Delhi,R006,IT Professional,High,Corporate,2023-01-26
C001984,Customer 001984,Male,2006-09-13,Jaipur,R002,Education,High,Retail,2021-01-20
C001985,Customer 001985,Male,1978-05-31,Jaipur,R001,Government Employee,Medium,Corporate,2018-12-10
C001986,Customer 001986,Female,1983-05-08,Bengaluru,R003,Self Employed,High,Corporate,2023-11-08
C001987,Customer 001987,Male,2007-04-07,Kolkata,R006,IT Professional,Medium,Retail,2020-12-31
C001988,Customer 001988,Male,1995-05-11,Faridabad,R002,Other,High,Premium,2018-12-21
C001989,Customer 001989,Male,1993-10-23,Ahmedabad,R005,IT Professional,Low,Corporate,2025-03-15
C001990,Customer 001990,Male,1988-06-22,Hyderabad,R005,Consultant,Low,Retail,2019-06-13
C001991,Customer 001991,Male,2002-10-03,Lucknow,R004,Government Employee,High,Retail,2025-02-23
C001992,Customer 001992,Female,2004-10-20,Lucknow,R006,Engineer,Medium,Retail,2021-01-27
C001993,Customer 001993,Female,1979-03-13,Jaipur,R003,Other,Medium,Corporate,2021-09-05
C001994,Customer 001994,Female,2017-08-17,Bengaluru,R006,Education,High,Retail,2025-07-09
C001995,Customer 001995,Female,1990-08-29,Faridabad,R004,Business Owner,Medium,Retail,2025-03-15
C001996,Customer 001996,Female,1995-06-06,Pune,R006,Engineer,Low,Retail,2025-02-23
C001997,Customer 001997,Male,2004-01-28,Hyderabad,R002,Engineer,High,Retail,2020-04-14
C001998,Customer 001998,Male,2025-06-10,Kolkata,R004,Government Employee,Medium,Premium,2018-01-18
C001999,Customer 001999,Male,2009-08-26,Chennai,R002,Finance,High,Retail,2025-04-30
C002000,Customer 002000,Female,2000-05-19,Kolkata,R004,Education,Medium,Corporate,2022-08-18
C002001,Customer 002001,Male,2021-10-30,Chennai,R001,IT Professional,Medium,Corporate,2018-06-09
C002002,Customer 002002,Male,2024-02-07,Bengaluru,R002,IT Professional,Medium,Premium,2018-03-16
C002003,Customer 002003,Male,1979-01-23,Pune,R002,Business Owner,Low,Premium,2022-09-06
C002004,Customer 002004,Female,2011-03-14,Hyderabad,R001,Engineer,Low,Retail,2019-11-07
C002005,Customer 002005,Male,2027-09-27,Chennai,R001,Government Employee,Low,Premium,2018-03-17
C002006,Customer 002006,Male,2006-08-06,Jaipur,R003,Self Employed,High,Retail,2024-03-09
C002007,Customer 002007,Female,2025-12-17,Delhi,R001,Government Employee,High,Retail,2018-11-19
C002008,Customer 002008,Female,1998-04-19,Delhi,R004,Other,Medium,Corporate,2024-05-23
C002009,Customer 002009,Male,1984-09-15,Jaipur,R001,Healthcare,Medium,Premium,2025-03-28
C002010,Customer 002010,Female,2026-08-13,Pune,R001,Consultant,Low,Retail,2020-01-14
C002011,Customer 002011,Male,2019-09-01,Mumbai,R002,Healthcare,Medium,Retail,2024-08-07
C002012,Customer 002012,Female,1996-05-02,Gurugram,R002,Engineer,High,Corporate,2025-06-27
C002013,Customer 002013,Male,1985-02-05,Lucknow,R006,Education,Medium,Retail,2018-09-05
C002014,Customer 002014,Male,1978-05-17,Kolkata,R001,Finance,High,Corporate,2019-11-13
C002015,Customer 002015,Female,1985-04-08,Chennai,R003,Consultant,Medium,Corporate,2018-05-19
C002016,Customer 002016,Female,2002-09-18,Delhi,R002,Healthcare,Medium,Corporate,2022-11-08
C002017,Customer 002017,Female,2019-02-27,Faridabad,R004,Finance,Medium,Retail,2024-01-26
C002018,Customer 002018,Female,2016-03-27,Jaipur,R006,Other,Low,Retail,2020-03-14
C002019,Customer 002019,Male,1993-06-27,Hyderabad,R004,Business Owner,Medium,Retail,2019-09-27
C002020,Customer 002020,Female,1994-10-21,Gurugram,R001,Self Employed,High,Corporate,2021-09-04
C002021,Customer 002021,Male,2011-02-21,Faridabad,R001,Self Employed,Medium,Retail,2022-03-12
C002022,Customer 002022,Male,2002-01-17,Hyderabad,R003,Other,Medium,Corporate,2021-11-23
C002023,Customer 002023,Male,2005-08-18,Chennai,R001,Other,Medium,Retail,2025-11-12
C002024,Customer 002024,Female,2001-03-08,Mumbai,R006,Finance,Medium,Retail,2019-01-21
C002025,Customer 002025,Male,2024-01-02,Ahmedabad,R005,Finance,Medium,Corporate,2018-10-12
C002026,Customer 002026,Male,1989-08-15,Ahmedabad,R005,Other,Low,Retail,2025-11-14
C002027,Customer 002027,Female,2018-12-01,Bengaluru,R001,Engineer,Very High,Retail,2018-10-24
C002028,Customer 002028,Male,1982-10-12,Pune,R006,Healthcare,Low,Retail,2025-12-11
C002029,Customer 002029,Male,2028-03-25,Pune,R005,Engineer,Medium,Retail,2018-02-10
C002030,Customer 002030,Male,1989-03-07,Kolkata,R004,Other,Medium,Retail,2024-04-17
C002031,Customer 002031,Female,2019-10-30,Kolkata,R006,IT Professional,Low,Retail,2018-05-19
C002032,Customer 002032,Male,2004-05-20,Ahmedabad,R006,Engineer,High,Retail,2024-04-14
C002033,Customer 002033,Male,1991-11-19,Chennai,R001,IT Professional,Very High,Corporate,2021-11-06
C002034,Customer 002034,Male,2006-06-30,Delhi,R004,Consultant,High,Retail,2023-05-13
C002035,Customer 002035,Female,2020-12-07,Delhi,R004,Other,Medium,Retail,2022-10-09
